,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,EFG_PCT_RANK,FTA_RATE_RANK,TM_TOV_PCT_RANK,OREB_PCT_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,season,off_score,def_score
239,1610612765,Detroit Pistons,82,54,28,0.659,3991.0,0.472,0.335,0.154,0.34,0.461,0.276,0.154,0.307,1,5,5,5,3,23,11,14,4,5,3,18,8,2004-05,0.34555,0.3257
240,1610612744,Golden State Warriors,82,34,48,0.415,3981.0,0.475,0.278,0.142,0.303,0.491,0.305,0.16,0.334,1,21,21,21,5,21,29,4,24,19,9,12,27,2004-05,0.32780000000000004,0.34895000000000004
241,1610612745,Houston Rockets,82,51,31,0.622,3971.0,0.486,0.309,0.152,0.301,0.459,0.329,0.146,0.287,1,7,7,7,11,11,22,13,25,3,15,25,1,2004-05,0.33895000000000003,0.32685000000000003
242,1610612754,Indiana Pacers,82,44,38,0.537,3981.0,0.476,0.358,0.16,0.296,0.472,0.35,0.155,0.313,1,14,14,14,7,18,4,21,28,7,23,17,10,2004-05,0.34330000000000005,0.34265
243,1610612746,Los Angeles Clippers,82,37,45,0.451,4006.0,0.477,0.357,0.171,0.338,0.48,0.308,0.148,0.313,1,19,19,19,1,17,5,26,6,13,11,22,12,2004-05,0.3547,0.33780000000000004
244,1610612747,Los Angeles Lakers,82,34,48,0.415,3956.0,0.485,0.322,0.155,0.324,0.493,0.279,0.127,0.32,1,21,21,21,19,12,17,16,12,22,5,30,18,2004-05,0.34585000000000005,0.33480000000000004
245,1610612763,Memphis Grizzlies,82,45,37,0.549,3941.0,0.489,0.323,0.163,0.308,0.466,0.351,0.177,0.337,1,11,11,11,29,9,16,22,21,6,24,1,28,2004-05,0.3464,0.3507
246,1610612748,Miami Heat,82,59,23,0.72,3996.0,0.524,0.387,0.147,0.297,0.46,0.318,0.142,0.302,1,2,2,2,2,2,1,7,27,4,13,26,4,2004-05,0.3638,0.32760000000000006
247,1610612749,Milwaukee Bucks,82,30,52,0.366,3956.0,0.475,0.339,0.149,0.322,0.499,0.303,0.14,0.313,1,25,25,25,19,19,10,8,13,27,8,28,11,2004-05,0.3425,0.34265
248,1610612750,Minnesota Timberwolves,82,44,38,0.537,3951.0,0.489,0.275,0.145,0.321,0.472,0.277,0.129,0.318,1,14,14,14,24,10,30,6,14,9,4,29,14,2004-05,0.33730000000000004,0.32620000000000005
249,1610612751,New Jersey Nets,82,42,40,0.512,3981.0,0.463,0.318,0.155,0.298,0.479,0.374,0.171,0.299,1,17,17,17,5,28,18,17,26,11,28,4,3,2004-05,0.33125000000000004,0.35025
250,1610612740,New Orleans Hornets,82,18,64,0.22,3986.0,0.446,0.279,0.165,0.329,0.491,0.337,0.158,0.325,1,28,28,28,4,30,28,23,8,20,19,14,21,2004-05,0.32730000000000004,0.35145000000000004
251,1610612752,New York Knicks,82,33,49,0.402,3976.0,0.485,0.312,0.158,0.316,0.501,0.351,0.157,0.314,1,23,23,23,8,13,20,19,18,29,25,16,13,2004-05,0.3435,0.3551
252,1610612753,Orlando Magic,82,36,46,0.439,3941.0,0.478,0.35,0.168,0.328,0.484,0.338,0.151,0.318,1,20,20,20,29,16,8,25,9,16,20,21,15,2004-05,0.3513,0.34565
253,1610612755,Philadelphia 76ers,82,43,39,0.524,3971.0,0.475,0.326,0.16,0.281,0.485,0.347,0.174,0.297,1,16,16,16,11,20,14,20,29,18,21,2,2,2004-05,0.3351,0.34895
254,1610612756,Phoenix Suns,82,62,20,0.756,3956.0,0.534,0.296,0.14,0.304,0.478,0.237,0.141,0.344,1,1,1,1,19,1,26,2,23,10,1,27,29,2004-05,0.3538,0.3308
255,1610612757,Portland Trail Blazers,82,27,55,0.329,3946.0,0.484,0.303,0.175,0.331,0.479,0.271,0.147,0.35,1,26,26,26,27,14,24,29,7,12,2,24,30,2004-05,0.349,0.339
256,1610612758,Sacramento Kings,82,50,32,0.61,3971.0,0.496,0.287,0.137,0.315,0.493,0.29,0.154,0.333,1,8,8,8,11,4,27,1,19,21,6,19,26,2004-05,0.3387,0.3458
257,1610612759,San Antonio Spurs,82,59,23,0.72,3961.0,0.492,0.329,0.151,0.321,0.452,0.307,0.167,0.303,1,2,2,2,17,6,12,11,15,1,10,5,5,2004-05,0.3481,0.3292
258,1610612760,Seattle SuperSonics,82,52,30,0.634,3951.0,0.495,0.328,0.151,0.357,0.496,0.333,0.148,0.319,1,6,6,6,24,5,13,10,1,23,18,23,17,2004-05,0.35635000000000006,0.34915
259,1610612761,Toronto Raptors,82,33,49,0.402,3961.0,0.492,0.316,0.14,0.269,0.499,0.323,0.152,0.318,1,23,23,23,17,7,19,3,30,28,14,20,16,2004-05,0.333,0.34965
260,1610612762,Utah Jazz,82,26,56,0.317,3956.0,0.469,0.361,0.174,0.351,0.499,0.445,0.159,0.305,1,27,27,27,19,26,3,28,3,26,30,13,7,2004-05,0.35544999999999993,0.3671
261,1610612764,Washington Wizards,82,45,37,0.549,3956.0,0.474,0.364,0.15,0.338,0.498,0.301,0.167,0.333,1,11,11,11,19,22,2,9,5,25,7,7,25,2004-05,0.3493,0.3527
262,1610612737,Atlanta Hawks,82,26,56,0.317,3976.0,0.486,0.34,0.169,0.334,0.513,0.369,0.162,0.333,1,27,27,27,9,20,13,27,5,27,26,6,28,2005-06,0.35445000000000004,0.36765000000000003
263,1610612738,Boston Celtics,82,33,49,0.402,3976.0,0.504,0.349,0.176,0.289,0.49,0.38,0.157,0.306,1,24,24,24,9,4,9,29,23,16,28,13,15,2005-06,0.35575,0.35345
264,1610612766,Charlotte Bobcats,82,26,56,0.317,3981.0,0.464,0.319,0.149,0.305,0.514,0.356,0.187,0.322,1,27,27,27,5,29,21,7,13,28,23,1,25,2005-06,0.33170000000000005,0.37015000000000003
265,1610612741,Chicago Bulls,82,41,41,0.5,3981.0,0.487,0.292,0.158,0.303,0.464,0.379,0.158,0.297,1,14,14,14,5,16,29,21,15,3,27,9,9,2005-06,0.3387,0.34135000000000004
266,1610612739,Cleveland Cavaliers,82,50,32,0.61,3966.0,0.492,0.362,0.151,0.313,0.49,0.304,0.144,0.283,1,6,6,6,17,13,7,12,10,18,5,28,4,2005-06,0.35145000000000004,0.3342
267,1610612742,Dallas Mavericks,82,60,22,0.732,3976.0,0.495,0.364,0.15,0.347,0.475,0.342,0.156,0.31,1,3,3,3,9,10,5,11,2,8,19,14,18,2005-06,0.3595,0.34230000000000005
268,1610612743,Denver Nuggets,82,44,38,0.537,3986.0,0.488,0.347,0.154,0.3,0.493,0.309,0.168,0.318,1,11,11,11,3,15,10,14,16,20,7,4,22,2005-06,0.34575,0.34915
269,1610612765,Detroit Pistons,82,64,18,0.78,3966.0,0.497,0.297,0.128,0.317,0.477,0.26,0.157,0.32,1,1,1,1,17,7,28,1,8,11,1,10,23,2005-06,0.33875,0.33305
270,1610612744,Golden State Warriors,82,34,48,0.415,3966.0,0.479,0.323,0.148,0.296,0.492,0.328,0.161,0.314,1,22,22,22,17,24,19,6,21,19,15,7,21,2005-06,0.33625,0.34905
271,1610612745,Houston Rockets,82,34,48,0.415,3966.0,0.471,0.317,0.162,0.291,0.472,0.338,0.149,0.295,1,22,22,22,17,27,22,23,22,6,16,26,8,2005-06,0.33465,0.33575000000000005
272,1610612754,Indiana Pacers,82,41,41,0.5,3946.0,0.487,0.344,0.168,0.304,0.464,0.317,0.149,0.301,1,14,14,14,29,19,12,26,14,2,10,24,12,2005-06,0.3492,0.3306
273,1610612746,Los Angeles Clippers,82,47,35,0.573,3961.0,0.487,0.332,0.154,0.286,0.471,0.328,0.137,0.281,1,9,9,9,24,18,17,15,26,5,14,30,3,2005-06,0.3403,0.32805000000000006
274,1610612747,Los Angeles Lakers,82,45,37,0.549,3971.0,0.495,0.329,0.15,0.316,0.486,0.324,0.152,0.299,1,10,10,10,13,11,18,10,9,12,13,20,11,2005-06,0.34805,0.3408
275,1610612763,Memphis Grizzlies,82,49,33,0.598,3971.0,0.496,0.339,0.157,0.298,0.469,0.315,0.168,0.31,1,7,7,7,13,8,14,19,17,4,8,3,20,2005-06,0.3481,0.33885
276,1610612748,Miami Heat,82,52,30,0.634,3951.0,0.517,0.363,0.156,0.297,0.477,0.34,0.14,0.274,1,5,5,5,28,2,6,16,19,10,17,29,2,2005-06,0.35965,0.3316
277,1610612749,Milwaukee Bucks,82,40,42,0.488,3971.0,0.492,0.322,0.157,0.309,0.504,0.35,0.154,0.287,1,17,17,17,13,14,20,18,11,23,21,17,5,2005-06,0.34615,0.35
278,1610612750,Minnesota Timberwolves,82,33,49,0.402,3971.0,0.48,0.299,0.16,0.296,0.475,0.32,0.154,0.327,1,24,24,24,13,23,26,22,20,7,11,19,27,2005-06,0.33605,0.3419
279,1610612751,New Jersey Nets,82,49,33,0.598,3956.0,0.478,0.346,0.149,0.274,0.476,0.359,0.157,0.27,1,7,7,7,27,25,11,8,29,9,24,12,1,2005-06,0.33515,0.3375
280,1610612740,New Orleans/Oklahoma City Hornets,82,38,44,0.463,3961.0,0.464,0.339,0.147,0.297,0.502,0.32,0.16,0.291,1,18,18,18,24,30,15,4,18,22,12,8,6,2005-06,0.3326,0.34700000000000003
281,1610612752,New York Knicks,82,23,59,0.28,3986.0,0.481,0.417,0.19,0.342,0.511,0.39,0.151,0.303,1,29,29,29,3,22,1,30,3,26,29,23,13,2005-06,0.37085,0.36125
282,1610612753,Orlando Magic,82,36,46,0.439,3981.0,0.496,0.369,0.168,0.33,0.49,0.361,0.149,0.309,1,20,20,20,5,9,4,25,6,15,25,25,17,2005-06,0.36175,0.3492
283,1610612755,Philadelphia 76ers,82,38,44,0.463,3981.0,0.487,0.356,0.149,0.285,0.5,0.315,0.163,0.324,1,18,18,18,5,17,8,9,28,21,9,5,26,2005-06,0.34245000000000003,0.35280000000000006
284,1610612756,Phoenix Suns,82,54,28,0.659,3991.0,0.537,0.206,0.135,0.256,0.49,0.274,0.151,0.31,1,4,4,4,1,1,30,2,30,17,2,22,19,2005-06,0.33065,0.33685000000000004
285,1610612757,Portland Trail Blazers,82,21,61,0.256,3946.0,0.474,0.31,0.165,0.308,0.507,0.305,0.145,0.343,1,30,30,30,29,26,25,24,12,25,6,27,30,2005-06,0.33895,0.35340000000000005
286,1610612758,Sacramento Kings,82,44,38,0.537,3966.0,0.492,0.334,0.156,0.289,0.488,0.281,0.156,0.306,1,11,11,11,17,12,16,17,24,13,3,15,16,2005-06,0.3437,0.33755
287,1610612759,San Antonio Spurs,82,63,19,0.768,3961.0,0.513,0.298,0.153,0.289,0.457,0.298,0.154,0.292,1,2,2,2,24,3,27,13,25,1,4,18,7,2005-06,0.34595000000000004,0.3244
288,1610612760,Seattle SuperSonics,82,35,47,0.427,3966.0,0.504,0.314,0.157,0.34,0.527,0.342,0.155,0.341,1,21,21,21,17,5,24,20,4,29,18,16,29,2005-06,0.35595,0.36905000000000004
289,1610612761,Toronto Raptors,82,27,55,0.329,3991.0,0.5,0.315,0.139,0.286,0.53,0.352,0.152,0.303,1,26,26,26,1,6,23,3,27,30,22,21,14,2005-06,0.33920000000000006,0.3634
290,1610612762,Utah Jazz,82,41,41,0.5,3976.0,0.467,0.397,0.174,0.356,0.49,0.406,0.157,0.298,1,14,14,14,9,28,2,28,1,14,30,11,10,2005-06,0.36105,0.35575
291,1610612764,Washington Wizards,82,42,40,0.512,3966.0,0.484,0.375,0.148,0.329,0.504,0.343,0.171,0.321,1,13,13,13,17,21,3,5,7,24,20,2,24,2005-06,0.35265,0.36
292,1610612737,Atlanta Hawks,82,30,52,0.366,3976.0,0.471,0.346,0.173,0.328,0.503,0.365,0.165,0.324,1,27,27,27,13,30,9,26,4,21,26,10,28,2006-07,0.34915,0.36200000000000004
293,1610612738,Boston Celtics,82,24,58,0.293,3971.0,0.479,0.337,0.176,0.309,0.502,0.375,0.163,0.295,1,29,29,29,14,27,11,28,14,20,28,14,12,2006-07,0.34795,0.3568
294,1610612766,Charlotte Bobcats,82,33,49,0.402,4001.0,0.48,0.322,0.158,0.299,0.5,0.373,0.167,0.318,1,21,21,21,2,25,15,12,20,18,27,6,21,2006-07,0.3396,0.3613
295,1610612741,Chicago Bulls,82,49,33,0.598,3956.0,0.493,0.313,0.168,0.319,0.473,0.346,0.184,0.293,1,8,8,8,22,17,21,24,10,3,21,2,11,2006-07,0.34995000000000004,0.3457
296,1610612739,Cleveland Cavaliers,82,50,32,0.61,3976.0,0.484,0.32,0.155,0.327,0.48,0.331,0.166,0.279,1,7,7,7,8,22,17,9,5,7,17,9,2,2006-07,0.34575,0.33895
297,1610612742,Dallas Mavericks,82,67,15,0.817,3951.0,0.509,0.317,0.152,0.32,0.477,0.355,0.16,0.281,1,1,1,1,27,5,18,6,9,4,24,18,5,2006-07,0.35314999999999996,0.34025000000000005
298,1610612743,Denver Nuggets,82,45,37,0.549,3956.0,0.501,0.36,0.167,0.322,0.499,0.274,0.166,0.322,1,10,10,10,22,12,6,23,7,15,3,8,26,2006-07,0.36055000000000004,0.3466
299,1610612765,Detroit Pistons,82,53,29,0.646,3976.0,0.488,0.307,0.137,0.307,0.477,0.317,0.164,0.322,1,4,4,4,8,21,22,1,15,5,12,12,25,2006-07,0.3369,0.34375
300,1610612744,Golden State Warriors,82,42,40,0.512,3951.0,0.512,0.3,0.159,0.285,0.506,0.352,0.185,0.338,1,12,12,12,27,3,24,13,24,24,23,1,29,2006-07,0.34654999999999997,0.36905000000000004
301,1610612745,Houston Rockets,82,52,30,0.634,3971.0,0.499,0.292,0.153,0.287,0.466,0.308,0.154,0.275,1,5,5,5,14,15,25,8,23,1,8,24,1,2006-07,0.33905,0.32610000000000006
302,1610612754,Indiana Pacers,82,35,47,0.427,3956.0,0.474,0.324,0.173,0.321,0.491,0.36,0.167,0.306,1,19,19,19,26,29,14,27,8,11,25,5,16,2006-07,0.34565,0.35335
303,1610612746,Los Angeles Clippers,82,40,42,0.488,3946.0,0.481,0.355,0.164,0.307,0.488,0.333,0.15,0.288,1,16,16,16,30,24,8,17,16,9,18,28,9,2006-07,0.34805,0.34025
304,1610612747,Los Angeles Lakers,82,42,40,0.512,4006.0,0.511,0.333,0.161,0.3,0.5,0.345,0.153,0.31,1,12,12,12,1,4,12,16,19,17,20,25,19,2006-07,0.3546,0.35200000000000004
305,1610612763,Memphis Grizzlies,82,22,60,0.268,3996.0,0.504,0.374,0.17,0.291,0.529,0.313,0.159,0.318,1,30,30,30,5,9,5,25,22,30,9,19,22,2006-07,0.3584,0.3619
306,1610612748,Miami Heat,82,44,38,0.537,3971.0,0.506,0.321,0.16,0.279,0.485,0.313,0.158,0.307,1,11,11,11,14,6,16,14,25,8,10,21,17,2006-07,0.34635000000000005,0.34185
307,1610612749,Milwaukee Bucks,82,28,54,0.341,3971.0,0.504,0.286,0.161,0.306,0.522,0.316,0.166,0.343,1,28,28,28,14,8,29,15,17,29,11,7,30,2006-07,0.34595000000000004,0.3663
308,1610612750,Minnesota Timberwolves,82,32,50,0.39,4001.0,0.49,0.291,0.166,0.292,0.498,0.297,0.151,0.302,1,24,24,24,4,20,26,20,21,14,7,27,13,2006-07,0.33955,0.3419
309,1610612751,New Jersey Nets,82,41,41,0.5,3976.0,0.504,0.338,0.158,0.275,0.49,0.349,0.155,0.286,1,14,14,14,8,7,10,11,27,10,22,23,7,2006-07,0.34680000000000005,0.34430000000000005
310,1610612740,New Orleans/Oklahoma City Hornets,82,39,43,0.476,3976.0,0.479,0.291,0.157,0.318,0.499,0.28,0.148,0.281,1,18,18,18,8,28,27,10,11,16,4,29,4,2006-07,0.33809999999999996,0.3348
311,1610612752,New York Knicks,82,33,49,0.402,4001.0,0.494,0.377,0.183,0.337,0.504,0.325,0.147,0.286,1,21,21,21,2,16,4,29,2,23,16,30,8,2006-07,0.3673,0.3443
312,1610612753,Orlando Magic,82,40,42,0.488,3956.0,0.5,0.393,0.186,0.333,0.48,0.376,0.165,0.303,1,16,16,16,22,13,1,30,3,6,29,11,15,2006-07,0.37205,0.35025
313,1610612755,Philadelphia 76ers,82,35,47,0.427,3976.0,0.48,0.333,0.165,0.306,0.501,0.293,0.168,0.322,1,19,19,19,8,26,13,19,18,19,6,4,24,2006-07,0.3444,0.35075
314,1610612756,Phoenix Suns,82,61,21,0.744,3981.0,0.551,0.267,0.149,0.262,0.492,0.268,0.155,0.317,1,2,2,2,7,1,30,4,29,12,1,22,20,2006-07,0.3501000000000001,0.33915
315,1610612757,Portland Trail Blazers,82,32,50,0.39,3991.0,0.483,0.314,0.166,0.326,0.508,0.343,0.152,0.303,1,24,24,24,6,23,19,21,6,25,19,26,14,2006-07,0.34700000000000003,0.35325
316,1610612758,Sacramento Kings,82,33,49,0.402,3961.0,0.491,0.379,0.151,0.267,0.513,0.317,0.169,0.308,1,21,21,21,20,19,3,5,28,26,13,3,18,2006-07,0.34440000000000004,0.35660000000000003
317,1610612759,San Antonio Spurs,82,58,24,0.707,3956.0,0.521,0.313,0.153,0.279,0.471,0.272,0.158,0.285,1,3,3,3,22,2,20,7,26,2,2,20,6,2006-07,0.34940000000000004,0.32570000000000005
318,1610612760,Seattle SuperSonics,82,31,51,0.378,3966.0,0.499,0.288,0.165,0.312,0.515,0.323,0.161,0.324,1,26,26,26,18,14,28,18,12,27,15,16,27,2006-07,0.34645000000000004,0.35950000000000004
319,1610612761,Toronto Raptors,82,47,35,0.573,3951.0,0.504,0.303,0.143,0.25,0.503,0.29,0.161,0.289,1,9,9,9,27,10,23,2,30,22,5,17,10,2006-07,0.3328,0.34275
320,1610612762,Utah Jazz,82,51,31,0.622,3961.0,0.502,0.38,0.167,0.352,0.496,0.409,0.161,0.279,1,6,6,6,20,11,2,22,1,13,30,15,3,2006-07,0.36995,0.35580000000000006
321,1610612764,Washington Wizards,82,41,41,0.5,3966.0,0.491,0.356,0.144,0.312,0.517,0.32,0.164,0.322,1,14,14,14,19,18,7,3,13,28,14,13,23,2006-07,0.3482,0.3602
322,1610612737,Atlanta Hawks,82,37,45,0.451,3971.0,0.483,0.34,0.16,0.329,0.501,0.289,0.147,0.318,1,19,19,19,5,21,7,27,4,15,13,15,26,2007-08,0.35000000000000003,0.3441
323,1610612738,Boston Celtics,82,66,16,0.805,3951.0,0.522,0.346,0.164,0.306,0.457,0.341,0.173,0.293,1,1,1,1,22,5,6,29,12,1,26,1,9,2007-08,0.36290000000000006,0.3358
324,1610612766,Charlotte Bobcats,82,32,50,0.39,3976.0,0.492,0.323,0.157,0.294,0.505,0.314,0.153,0.326,1,23,23,23,3,16,10,22,20,21,17,10,28,2007-08,0.3433,0.35255
325,1610612741,Chicago Bulls,82,33,49,0.402,3961.0,0.47,0.296,0.154,0.325,0.496,0.337,0.161,0.313,1,22,22,22,14,28,19,17,7,11,23,6,23,2007-08,0.3359,0.3518
326,1610612739,Cleveland Cavaliers,82,45,37,0.549,3971.0,0.48,0.308,0.152,0.334,0.494,0.32,0.145,0.285,1,13,13,13,5,26,15,14,2,10,18,19,4,2007-08,0.343,0.33885
327,1610612742,Dallas Mavericks,82,51,31,0.622,3946.0,0.502,0.318,0.138,0.3,0.474,0.331,0.133,0.284,1,10,10,10,25,12,12,5,17,4,22,30,3,2007-08,0.343,0.32930000000000004
328,1610612743,Denver Nuggets,82,50,32,0.61,3971.0,0.51,0.358,0.144,0.292,0.499,0.278,0.162,0.314,1,11,11,11,5,9,1,9,21,14,8,5,24,2007-08,0.35209999999999997,0.3446
329,1610612765,Detroit Pistons,82,59,23,0.72,3946.0,0.495,0.3,0.131,0.327,0.47,0.328,0.152,0.3,1,2,2,2,25,15,17,4,5,3,21,12,16,2007-08,0.34115,0.33520000000000005
330,1610612744,Golden State Warriors,82,48,34,0.585,3956.0,0.511,0.276,0.131,0.301,0.509,0.34,0.168,0.328,1,12,12,12,18,7,25,3,15,23,25,3,30,2007-08,0.33875,0.3622
331,1610612745,Houston Rockets,82,55,27,0.671,3946.0,0.492,0.276,0.15,0.323,0.465,0.29,0.146,0.289,1,6,6,6,25,17,26,12,8,2,14,18,5,2007-08,0.3403,0.32380000000000003
332,1610612754,Indiana Pacers,82,36,46,0.439,3951.0,0.498,0.292,0.152,0.278,0.498,0.358,0.16,0.299,1,20,20,20,22,14,21,15,23,13,29,7,15,2007-08,0.33660000000000007,0.3527
333,1610612746,Los Angeles Clippers,82,23,59,0.28,3961.0,0.465,0.338,0.153,0.267,0.503,0.314,0.144,0.297,1,25,25,25,14,30,8,16,28,19,16,21,13,2007-08,0.3283500000000001,0.3437
334,1610612747,Los Angeles Lakers,82,57,25,0.695,3956.0,0.525,0.333,0.145,0.297,0.485,0.284,0.147,0.298,1,3,3,3,18,4,9,10,19,7,9,17,14,2007-08,0.3556,0.33294999999999997
335,1610612763,Memphis Grizzlies,82,22,60,0.268,3961.0,0.5,0.311,0.157,0.277,0.521,0.253,0.138,0.294,1,27,27,27,14,13,13,23,24,29,2,26,11,2007-08,0.34130000000000005,0.33965
336,1610612748,Miami Heat,82,15,67,0.183,3966.0,0.482,0.3,0.159,0.264,0.51,0.325,0.155,0.319,1,30,30,30,9,24,16,25,29,24,19,9,27,2007-08,0.33035,0.35530000000000006
337,1610612749,Milwaukee Bucks,82,26,56,0.317,3971.0,0.482,0.294,0.158,0.332,0.524,0.326,0.147,0.306,1,24,24,24,5,23,20,24,3,30,20,16,20,2007-08,0.3428,0.35645
338,1610612750,Minnesota Timberwolves,82,22,60,0.268,3946.0,0.484,0.248,0.156,0.314,0.513,0.35,0.145,0.297,1,27,27,27,25,20,29,21,11,26,27,20,12,2007-08,0.3326,0.35335
339,1610612751,New Jersey Nets,82,34,48,0.415,3966.0,0.481,0.347,0.16,0.3,0.497,0.353,0.143,0.294,1,21,21,21,9,25,4,26,16,12,28,23,10,2007-08,0.34445,0.3463
340,1610612740,New Orleans Hornets,82,56,26,0.683,3961.0,0.512,0.251,0.13,0.3,0.501,0.239,0.151,0.283,1,4,4,4,14,6,28,2,18,17,1,14,2,2007-08,0.33495,0.3306
341,1610612752,New York Knicks,82,23,59,0.28,3976.0,0.475,0.31,0.155,0.321,0.518,0.31,0.136,0.303,1,25,25,25,3,27,14,19,9,28,15,28,18,2007-08,0.33945000000000003,0.3483
342,1610612753,Orlando Magic,82,52,30,0.634,3956.0,0.537,0.355,0.151,0.274,0.484,0.288,0.14,0.291,1,9,9,9,18,2,2,13,25,6,12,24,7,2007-08,0.36060000000000003,0.33
343,1610612755,Philadelphia 76ers,82,40,42,0.488,3951.0,0.482,0.321,0.156,0.351,0.504,0.265,0.171,0.312,1,17,17,17,22,22,11,20,1,20,5,2,22,2007-08,0.35014999999999996,0.34650000000000003
344,1610612756,Phoenix Suns,82,55,27,0.671,3956.0,0.551,0.292,0.147,0.253,0.488,0.254,0.137,0.326,1,6,6,6,18,1,22,11,30,8,3,27,29,2007-08,0.3515500000000001,0.33275000000000005
345,1610612757,Portland Trail Blazers,82,41,41,0.5,3981.0,0.489,0.281,0.143,0.303,0.491,0.276,0.139,0.316,1,15,15,15,1,18,23,7,14,9,7,25,25,2007-08,0.3341,0.33575
346,1610612758,Sacramento Kings,82,38,44,0.463,3966.0,0.503,0.346,0.166,0.29,0.51,0.34,0.158,0.311,1,18,18,18,9,11,5,30,22,25,24,8,21,2007-08,0.3526,0.3567
347,1610612759,San Antonio Spurs,82,56,26,0.683,3946.0,0.504,0.276,0.14,0.268,0.477,0.266,0.143,0.267,1,4,4,4,25,10,24,6,27,5,6,22,1,2007-08,0.3316,0.31985
348,1610612760,Seattle SuperSonics,82,20,62,0.244,3966.0,0.467,0.265,0.163,0.305,0.503,0.287,0.134,0.3,1,29,29,29,9,29,27,28,13,18,10,29,17,2007-08,0.32830000000000004,0.33775
349,1610612761,Toronto Raptors,82,41,41,0.5,3966.0,0.511,0.247,0.127,0.269,0.505,0.264,0.152,0.291,1,15,15,15,9,8,30,1,26,22,4,13,8,2007-08,0.32700000000000007,0.33780000000000004
350,1610612762,Utah Jazz,82,54,28,0.659,3941.0,0.528,0.349,0.154,0.327,0.501,0.393,0.168,0.29,1,8,8,8,30,3,3,18,6,16,30,4,6,2007-08,0.36745000000000005,0.35935
351,1610612764,Washington Wizards,82,43,39,0.524,3981.0,0.489,0.297,0.144,0.32,0.513,0.288,0.152,0.305,1,14,14,14,1,19,18,8,10,27,11,11,19,2007-08,0.34014999999999995,0.34740000000000004
352,1610612737,Atlanta Hawks,82,47,35,0.573,3941.0,0.504,0.323,0.141,0.295,0.494,0.272,0.151,0.318,1,12,12,12,29,9,9,7,19,11,4,11,24,2008-09,0.3443,0.33975
353,1610612738,Boston Celtics,82,62,20,0.756,3976.0,0.528,0.328,0.169,0.314,0.47,0.329,0.158,0.285,1,3,3,3,7,2,8,28,8,3,24,9,5,2008-09,0.36545000000000005,0.33385
354,1610612766,Charlotte Bobcats,82,35,47,0.427,3986.0,0.494,0.312,0.173,0.321,0.498,0.304,0.163,0.314,1,19,19,19,2,19,11,30,5,13,18,5,22,2008-09,0.35185000000000005,0.34835
355,1610612741,Chicago Bulls,82,41,41,0.5,3986.0,0.493,0.3,0.153,0.321,0.493,0.303,0.151,0.325,1,15,15,15,2,21,17,19,4,9,17,12,28,2008-09,0.34465,0.34540000000000004
356,1610612739,Cleveland Cavaliers,82,66,16,0.805,3956.0,0.519,0.312,0.141,0.306,0.468,0.294,0.154,0.293,1,1,1,1,21,4,12,8,16,2,12,10,9,2008-09,0.35085000000000005,0.3284
357,1610612742,Dallas Mavericks,82,50,32,0.61,3961.0,0.504,0.274,0.136,0.297,0.493,0.282,0.139,0.293,1,9,9,9,14,10,27,4,18,10,7,26,10,2008-09,0.3361,0.33285000000000003
358,1610612743,Denver Nuggets,82,54,28,0.659,3946.0,0.512,0.382,0.16,0.311,0.485,0.331,0.161,0.317,1,5,5,5,27,7,1,24,10,5,25,7,23,2008-09,0.36430000000000007,0.34730000000000005
359,1610612765,Detroit Pistons,82,39,43,0.476,3981.0,0.483,0.282,0.133,0.311,0.485,0.32,0.132,0.289,1,17,17,17,4,26,23,2,11,6,19,29,7,2008-09,0.33095,0.3328
360,1610612744,Golden State Warriors,82,29,53,0.354,3976.0,0.497,0.339,0.146,0.293,0.508,0.323,0.149,0.348,1,24,24,24,10,18,5,13,20,20,21,15,30,2008-09,0.34475,0.35850000000000004
361,1610612745,Houston Rockets,82,53,29,0.646,3961.0,0.501,0.292,0.154,0.308,0.479,0.257,0.135,0.286,1,8,8,8,14,13,20,20,14,4,2,27,6,2008-09,0.34430000000000005,0.32109999999999994
362,1610612754,Indiana Pacers,82,36,46,0.439,3966.0,0.501,0.267,0.148,0.291,0.499,0.354,0.143,0.293,1,18,18,18,11,15,29,14,21,15,27,22,11,2008-09,0.33565,0.34704999999999997
363,1610612746,Los Angeles Clippers,82,19,63,0.232,3976.0,0.481,0.275,0.158,0.287,0.512,0.299,0.141,0.321,1,28,28,28,7,28,26,23,24,24,15,24,27,2008-09,0.33055,0.3491
364,1610612747,Los Angeles Lakers,82,65,17,0.793,3956.0,0.513,0.299,0.14,0.326,0.49,0.283,0.162,0.302,1,2,2,2,21,6,18,5,3,8,9,6,16,2008-09,0.35025,0.33935
365,1610612763,Memphis Grizzlies,82,24,58,0.293,3961.0,0.486,0.329,0.166,0.297,0.515,0.32,0.159,0.303,1,25,25,25,14,23,7,27,17,27,20,8,17,2008-09,0.34465,0.35435
